locus_tag,chromosome,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,protein_abundance,rna_level,essential,replication_timing
YBL105C,chrII,PKC1,1,1,3456,0.0002893518518518,0.388599537037037,14.8,1.1207716669054786,1.0,33.18
YBL106C,chrII,SRO77,0,0,3033,0.0,0.3893834487306297,2.17,0.4162866191363198,0.0,34.08
YBL107C,chrII,MIX23,0,0,591,0.0,0.3739424703891709,6.72,3.394337048342306,0.0,35.07
YBL107W-A,chrII,YBL107W-A,0,0,105,0.0,0.2857142857142857,,,,36.77
YBL108C-A,chrII,PAU9,0,0,129,0.0,0.4883720930232558,0.89,,,34.49
YBL108W,chrII,YBL108W,0,0,306,0.0,0.4215686274509804,0.819,0.0640440952517416,,34.49
YBL109W,chrII,YBL109W,0,0,336,0.0,0.4613095238095238,0.487,,,33.441428571428574
YBL111C,chrII,YBL111C,0,0,2004,0.0,0.4491017964071856,6.36,,,32.392857142857146
YBL112C,chrII,YBL112C,0,0,318,0.0,0.4276729559748428,0.495,,,31.86857142857143
YBL113C,chrII,YBL113C,0,0,2379,0.0,0.4686843211433375,0.818,,,30.82
YBL113W-A,chrII,YBL113W-A,0,0,483,0.0,0.4492753623188406,,,,30.82
YBR001C,chrII,NTH2,0,0,2343,0.0,0.3930857874519846,5.05,0.8325732382726408,0.0,19.28
YBR002C,chrII,RER2,0,0,861,0.0,0.4216027874564459,29.0,1.1848157621572193,1.0,18.91
YBR003W,chrII,COQ1,0,0,1422,0.0,0.4050632911392405,28.6,3.3623150007164275,0.0,19.17
YBR004C,chrII,GPI18,1,1,1302,0.0007680491551459,0.3425499231950845,0.385,1.6331244289194151,1.0,20.47
YBR005W,chrII,RCR1,1,1,642,0.0015576323987538,0.4688473520249221,5.3,1.537058286041802,0.0,19.6
YBR006W,chrII,UGA2,0,0,1494,0.0,0.4076305220883534,28.7,3.490403191219927,,21.21
YBR007C,chrII,DSF2,0,0,2211,0.0,0.3848937132519222,3.85,1.2808819050348323,0.0,20.22
YBR008C,chrII,FLR1,0,0,1647,0.0,0.4122647237401335,2.41,0.6404409525174152,0.0,21.01
YBR009C,chrII,HHF1,0,0,312,0.0,0.4262820512820512,2595.0,,1.0,22.09
YBR010W,chrII,HHT1,0,0,411,0.0,0.4330900243309002,1758.0,40.41182410384895,0.0,22.45
YBR011C,chrII,IPP1,0,0,864,0.0,0.4259259259259259,2082.0,18.893008099263728,1.0,24.01
YBR012C,chrII,YBR012C,0,0,420,0.0,0.3357142857142857,0.45,1.6011023812935348,0.0,24.3425
YBR012W-A,chrII,YBR012W-A,0,0,1323,0.0,0.4096749811035525,,,,25.0075
YBR012W-B,chrII,YBR012W-B,0,0,5271,0.0,0.383228988806678,,,,25.672500000000003
YBR013C,chrII,YBR013C,0,0,390,0.0,0.3307692307692307,2.02,,0.0,26.67
YBR014C,chrII,GRX7,0,0,612,0.0,0.3905228758169934,37.7,4.547130762873646,0.0,25.97
YBR015C,chrII,MNN2,0,0,1794,0.0,0.4163879598662207,75.6,3.106138619709472,0.0,26.75
YBR016W,chrII,YBR016W,0,0,387,0.0,0.5064599483204134,15.6,9.446504049631889,0.0,27.34
YBR017C,chrII,KAP104,0,0,2757,0.0,0.3895538628944505,50.9,1.9213228575522483,0.0,28.56
YBR018C,chrII,GAL7,0,0,1101,0.0,0.3832879200726612,4.47,0.0640440952517416,0.0,29.46
YBR019C,chrII,GAL10,0,0,2100,0.0,0.4019047619047619,5.49,0.1921322857552254,0.0,30.57
YBR020W,chrII,GAL1,0,0,1587,0.0,0.4146187775677378,23.9,0.0640440952517416,0.0,31.66
YBR021W,chrII,FUR4,0,0,1902,0.0,0.3990536277602524,0.653,0.1280881905034832,0.0,31.88
YBR022W,chrII,POA1,0,0,534,0.0,0.3801498127340824,12.0,1.4730141907900571,0.0,34.36
YBR023C,chrII,CHS3,1,1,3498,0.0002858776443682,0.3916523727844482,10.8,0.3842645715104506,0.0,33.53
YBR024W,chrII,SCO2,0,0,906,0.0,0.3995584988962472,6.52,2.273565381436823,1.0,35.59
YBR025C,chrII,OLA1,0,0,1185,0.0,0.3957805907172996,1205.0,25.26539557681208,0.0,35.92
YBR026C,chrII,ETR1,0,0,1143,0.0,0.3867016622922135,101.0,2.7538960958248926,0.0,36.14
YBR027C,chrII,YBR027C,0,0,333,0.0,0.3423423423423423,0.678,,0.0,37.92
YBR028C,chrII,YPK3,0,0,1578,0.0,0.3821292775665399,13.3,,0.0,36.88
YBR029C,chrII,CDS1,0,0,1374,0.0,0.3850072780203784,77.9,2.049411048055731,1.0,35.56
YBR030W,chrII,RKM3,0,0,1659,0.0,0.404460518384569,8.39,1.0247055240278655,0.0,36.43
YBR031W,chrII,RPL4A,0,0,1089,0.0,0.4811753902662993,2733.0,88.12467506639643,0.0,37.73
YBR032W,chrII,YBR032W,0,0,303,0.0,0.4323432343234323,,0.3522425238845795,0.0,38.36
YBR033W,chrII,EDS1,1,1,2760,0.0003623188405797,0.3865942028985507,1.46,0.1280881905034832,0.0,36.9
YBR034C,chrII,HMT1,1,1,1047,0.0009551098376313,0.4059216809933142,213.0,5.507792191649788,0.0,34.9
YBR035C,chrII,PDX3,0,0,687,0.0,0.4337700145560407,196.0,2.433675619566188,0.0,36.26
YBR036C,chrII,CSG2,0,0,1233,0.0,0.4339010543390105,22.4,6.756652049058741,0.0,34.21
YBR037C,chrII,SCO1,0,0,888,0.0,0.4493243243243243,16.7,0.6084189048915472,0.0,33.44
YBR038W,chrII,CHS2,0,0,2892,0.0,0.4031811894882434,2.47,1.0247055240278655,1.0,31.66
YBR039W,chrII,ATP3,0,0,936,0.0,0.391025641025641,291.0,4.7392630486288825,0.0,31.99
YBR040W,chrII,FIG1,0,0,897,0.0,0.3489409141583054,4.06,0.1921322857552254,0.0,31.41
YBR041W,chrII,FAT1,0,0,2010,0.0,0.3771144278606965,30.2,0.8966173335243822,0.0,31.2
YBR042C,chrII,CST26,0,0,1194,0.0,0.3710217755443886,19.1,2.017389000429866,0.0,30.0
YBR043C,chrII,QDR3,0,0,2070,0.0,0.4091787439613527,4.66,0.8966173335243822,0.0,28.98
YBR044C,chrII,TCM62,0,0,1719,0.0,0.3909249563699825,2.16,0.7685291430208995,0.0,27.4
YBR045C,chrII,GIP1,0,0,1920,0.0,0.3651041666666667,0.205,0.1280881905034832,0.0,26.76
YBR046C,chrII,ZTA1,0,0,1005,0.0,0.3900497512437811,42.6,2.433675619566188,0.0,29.21
YBR047W,chrII,FMP23,0,0,528,0.0,0.3674242424242424,3.27,1.2488598574089609,0.0,30.82
YBR048W,chrII,RPS11B,0,0,471,0.0,0.4373673036093418,3435.0,10.343121383156303,0.0,31.24
YBR049C,chrII,REB1,0,0,2433,0.0,0.3871763255240444,104.0,1.2808819050348323,1.0,33.18
YBR050C,chrII,REG2,1,1,1017,0.0009832841691248,0.3913470993117011,0.913,0.1921322857552254,0.0,36.51
YBR051W,chrII,YBR051W,0,0,351,0.0,0.3703703703703703,0.992,0.0640440952517416,0.0,36.51
YBR052C,chrII,RFS1,0,0,633,0.0,0.4423380726698262,127.0,10.343121383156303,0.0,34.55
YBR053C,chrII,YBR053C,0,0,1077,0.0,0.3899721448467966,46.3,4.354998477118431,0.0,34.3
YBR054W,chrII,YRO2,0,0,1035,0.0,0.4067632850241546,122.0,9.190327668624922,0.0,36.08
YBR055C,chrII,PRP6,0,0,2700,0.0,0.3729629629629629,14.8,2.273565381436823,1.0,36.55
YBR056C-B,chrII,YBR056C-B,0,0,159,0.0,0.4528301886792453,,,,37.53
YBR056W,chrII,YBR056W,0,0,1506,0.0,0.3831341301460823,49.2,3.970733905607996,0.0,37.36
YBR056W-A,chrII,YBR056W-A,0,0,201,0.0,0.4278606965174129,1.23,,0.0,37.53
YBR057C,chrII,MUM2,1,1,1101,0.0009082652134423,0.3841961852861035,16.5,0.6724630001432869,0.0,37.16
YBR058C,chrII,UBP14,1,1,2346,0.0004262574595055,0.3780903665814151,20.1,2.497719714817923,0.0,34.41
YBR058C-A,chrII,TSC3,0,0,243,0.0,0.3497942386831276,69.5,11.752091478694588,0.0,37.06
YBR059C,chrII,AKL1,0,0,3327,0.0,0.4033663961526901,30.6,1.408970095538315,0.0,35.69
YBR060C,chrII,ORC2,0,0,1863,0.0,0.3859366612989801,4.41,1.344926000286574,1.0,35.68
YBR061C,chrII,TRM7,0,0,933,0.0,0.4040728831725616,32.3,1.1848157621572193,0.0,33.75
YBR062C,chrII,YBR062C,0,0,543,0.0,0.3996316758747698,2.25,2.529741762443789,0.0,34.13
YBR063C,chrII,YBR063C,0,0,1215,0.0,0.3522633744855967,0.601,1.216837809783094,0.0,34.5
YBR064W,chrII,YBR064W,0,0,429,0.0,0.331002331002331,0.612,,0.0,34.5
YBR065C,chrII,ECM2,0,0,1095,0.0,0.3726027397260274,11.3,0.1921322857552254,0.0,35.65
YBR066C,chrII,NRG2,0,0,663,0.0,0.3800904977375565,2.31,1.0567275716537363,0.0,33.31
YBR067C,chrII,TIP1,0,0,633,0.0,0.4770932069510268,42.8,17.740214384732447,0.0,31.88
YBR068C,chrII,BAP2,1,1,1830,0.0005464480874316,0.4021857923497268,98.2,6.724630001432868,0.0,32.61
YBR069C,chrII,TAT1,0,0,1860,0.0,0.4177419354838709,34.0,0.8645952858985118,0.0,27.62
YBR070C,chrII,ALG14,0,0,714,0.0,0.3935574229691876,4.77,1.665146476545282,1.0,27.02
YBR071W,chrII,YBR071W,0,0,636,0.0,0.4339622641509434,3.94,1.2488598574089609,0.0,27.03
YBR072C-A,chrII,YBR072C-A,0,0,162,0.0,0.3888888888888889,,0.3202204762587075,0.0,26.27
YBR072W,chrII,HSP26,0,0,645,0.0,0.4248062015503876,763.0,12.168378097830905,0.0,27.52
YBR073W,chrII,RDH54,0,0,2877,0.0,0.3806047966631908,12.9,1.1527937145313487,0.0,25.49
YBR074W,chrII,PFF1,0,0,2931,0.0,0.3787103377686796,10.2,2.017389000429866,0.0,24.82
YBR076C-A,chrII,YBR076C-A,0,0,267,0.0,0.4044943820224719,,,,25.8
YBR076W,chrII,ECM8,0,0,1065,0.0,0.3690140845070422,0.682,,0.0,25.8
YBR077C,chrII,SLM4,0,0,489,0.0,0.3905930470347648,28.0,1.505036238415928,0.0,25.8
YBR078W,chrII,ECM33,0,0,1290,0.0,0.4201550387596899,516.0,6.724630001432868,0.0,25.97
YBR079C,chrII,RPG1,0,0,2895,0.0,0.4044905008635578,497.0,2.593785857695526,1.0,25.8
YBR080C,chrII,SEC18,0,0,2277,0.0,0.3842775581906016,82.7,1.79323466704876,1.0,25.74
YBR081C,chrII,SPT7,0,0,3999,0.0,0.3668417104276069,34.2,1.408970095538315,0.0,24.5
YBR082C,chrII,UBC4,0,0,447,0.0,0.4340044742729306,1194.0,37.17759729363608,0.0,21.91
YBR083W,chrII,TEC1,0,0,1461,0.0,0.4038329911019849,7.79,0.6724630001432869,0.0,23.05
YBR084C-A,chrII,RPL19A,0,0,570,0.0,0.4385964912280701,1835.0,,0.0,23.55
YBR084W,chrII,MIS1,0,0,2928,0.0,0.415983606557377,170.0,4.899373286758228,0.0,22.24
YBR085C-A,chrII,YBR085C-A,0,0,258,0.0,0.4108527131782946,345.0,5.763968572656723,0.0,27.76
YBR085W,chrII,AAC3,0,0,924,0.0,0.4047619047619047,72.7,0.960661428776124,0.0,22.87
YBR086C,chrII,IST2,0,0,2841,0.0,0.3797958465329109,61.6,2.049411048055731,0.0,28.9
YBR087W,chrII,RFC5,0,0,1065,0.0,0.3708920187793427,41.0,2.56176381006966,1.0,29.95
YBR088C,chrII,POL30,0,0,777,0.0,0.3835263835263835,247.0,4.7392630486288825,1.0,29.63
YBR089C-A,chrII,NHP6B,0,0,300,0.0,0.4466666666666666,199.0,6.532497715677641,,31.38
YBR089W,chrII,YBR089W,0,0,600,0.0,0.3733333333333333,1.17,,1.0,29.63
YBR090C,chrII,YBR090C,0,0,369,0.0,0.4417344173441734,27.9,,0.0,32.36
YBR091C,chrII,TIM12,0,0,330,0.0,0.4454545454545454,18.3,,1.0,32.36
YBR092C,chrII,PHO3,0,0,1404,0.0,0.4294871794871794,94.4,10.086945002149308,0.0,32.95
YBR093C,chrII,PHO5,0,0,1404,0.0,0.4237891737891738,63.4,6.916762287188096,0.0,33.63
YBR094W,chrII,PBY1,1,1,2262,0.0004420866489832,0.374447391688771,21.7,0.7044850477691579,,34.29
YBR095C,chrII,RXT2,0,0,1293,0.0,0.3774168600154679,13.2,0.5763968572656736,0.0,36.11
YBR096W,chrII,YBR096W,0,0,693,0.0,0.3737373737373737,55.6,5.219593763016948,0.0,36.0
YBR097W,chrII,VPS15,1,1,4365,0.0002290950744558,0.3470790378006873,2.48,0.2561763810069664,0.0,37.01
YBR098W,chrII,MMS4,0,0,2076,0.0,0.3660886319845857,2.34,0.8645952858985118,0.0,39.07
YBR099C,chrII,YBR099C,0,0,384,0.0,0.3177083333333333,0.907,,0.0,39.07
YBR101C,chrII,FES1,0,0,873,0.0,0.3814432989690721,159.0,41.3404634849992,0.0,38.18
YBR102C,chrII,EXO84,0,0,2262,0.0,0.3797524314765694,15.8,1.665146476545282,1.0,39.1
YBR103C-A,chrII,YBR103C-A,0,0,144,0.0,0.375,0.442,,,37.4
YBR103W,chrII,SIF2,1,1,1608,0.0006218905472636,0.4067164179104477,29.8,,0.0,37.4
YBR104W,chrII,YMC2,0,0,990,0.0,0.4141414141414141,5.67,0.8645952858985118,0.0,38.31
YBR105C,chrII,VID24,0,0,1089,0.0,0.4233241505968779,20.4,2.978050429205984,0.0,37.61
YBR106W,chrII,PHO88,0,0,567,0.0,0.4338624338624338,804.0,11.68804738344284,0.0,38.29
YBR107C,chrII,IML3,0,0,738,0.0,0.4200542005420054,3.75,0.8005511906467704,0.0,37.24
YBR108W,chrII,AIM3,0,0,2844,0.0,0.4623769338959212,11.3,1.2808819050348323,0.0,36.81
YBR109C,chrII,CMD1,0,0,444,0.0,0.3896396396396396,552.0,21.39072781408172,1.0,37.39
YBR109W-A,chrII,YBR109W-A,0,0,225,0.0,0.3777777777777777,0.105,,,36.17
YBR110W,chrII,ALG1,0,0,1350,0.0,0.362962962962963,20.5,1.857278762300504,1.0,37.98
YBR111C,chrII,YSA1,0,0,696,0.0,0.4066091954022988,235.0,30.484989339828907,0.0,36.86
YBR111W-A,chrII,SUS1,0,0,291,0.0,0.3436426116838488,69.8,3.394337048342306,0.0,36.86
YBR112C,chrII,CYC8,0,0,2901,0.0,0.4377800758359186,78.2,1.8252567146746363,0.0,35.66
YBR113W,chrII,YBR113W,0,0,483,0.0,0.4182194616977225,0.899,0.2881984286328367,0.0,32.3
YBR114W,chrII,RAD16,0,0,2373,0.0,0.4007585335018963,2.48,0.6084189048915472,0.0,32.73
YBR115C,chrII,LYS2,0,0,4179,0.0,0.3998564249820531,186.0,1.665146476545282,0.0,32.65
YBR116C,chrII,YBR116C,0,0,528,0.0,0.3958333333333333,0.462,0.0640440952517416,0.0,29.05
YBR117C,chrII,TKL2,0,0,2046,0.0,0.449169110459433,14.7,,0.0,30.36
YBR118W,chrII,TEF2,0,0,1377,0.0,0.4458968772694263,9934.0,82.90508130337892,0.0,28.89
YBR119W,chrII,MUD1,0,0,897,0.0,0.3801560758082497,4.87,2.36963152431444,0.0,26.79
YBR120C,chrII,CBP6,0,0,489,0.0,0.3456032719836401,50.2,4.867351239132375,0.0,27.45
YBR121C,chrII,GRS1,0,0,2004,0.0,0.3927145708582834,937.0,15.306538765166255,1.0,25.98
YBR121C-A,chrII,YBR121C-A,0,0,159,0.0,0.3710691823899371,0.369,,,25.98
YBR122C,chrII,MRPL36,0,0,534,0.0,0.398876404494382,36.0,3.45838114359405,0.0,23.46
YBR123C,chrII,TFC1,0,0,1950,0.0,0.3851282051282051,26.1,0.7044850477691579,1.0,24.78
YBR124W,chrII,YBR124W,0,0,360,0.0,0.4,0.623,0.0640440952517416,1.0,24.22
YBR125C,chrII,PTC4,0,0,1182,0.0,0.4052453468697123,8.25,0.4162866191363198,0.0,23.99
YBR126C,chrII,TPS1,0,0,1488,0.0,0.4522849462365591,280.0,12.552642669341347,0.0,24.81
YBR126W-A,chrII,YBR126W-A,0,0,207,0.0,0.4975845410628019,84.5,,,24.76
YBR126W-B,chrII,YBR126W-B,0,0,144,0.0,0.5208333333333334,,,,24.76
YBR127C,chrII,VMA2,0,0,1554,0.0,0.4234234234234234,1296.0,6.948784334813964,0.0,25.83
YBR128C,chrII,ATG14,0,0,1035,0.0,0.3806763285024154,0.473,0.2881984286328367,0.0,25.52
YBR129C,chrII,OPY1,0,0,987,0.0,0.3738601823708207,12.4,1.216837809783094,0.0,27.42
YBR130C,chrII,SHE3,0,0,1278,0.0,0.3599374021909233,53.1,0.6724630001432869,0.0,28.5
YBR131C-A,chrII,YBR131C-A,0,0,90,0.0,0.3222222222222222,1.82,,,27.82
YBR131W,chrII,CCZ1,0,0,2115,0.0,0.375886524822695,6.18,0.44830866676219,0.0,27.82
YBR132C,chrII,AGP2,0,0,1791,0.0,0.4059184812953657,9.4,0.3202204762587075,0.0,29.53
YBR133C,chrII,HSL7,0,0,2484,0.0,0.4074074074074074,8.26,1.2808819050348323,0.0,29.69
YBR134W,chrII,YBR134W,0,0,402,0.0,0.373134328358209,0.713,0.0640440952517416,0.0,29.99
YBR135W,chrII,CKS1,0,0,453,0.0,0.4790286975717439,74.9,1.505036238415928,1.0,30.97
YBR136W,chrII,MEC1,0,0,7107,0.0,0.3637259040382721,2.31,0.3522425238845795,1.0,31.67
YBR137W,chrII,YBR137W,0,0,540,0.0,0.3944444444444444,27.9,3.6505134293492727,0.0,32.38
YBR138C,chrII,YBR138C,0,0,1575,0.0,0.3542857142857142,2.03,0.5123527620139329,0.0,29.59
YBR139W,chrII,YBR139W,0,0,1527,0.0,0.4053700065487884,35.2,0.9926834764019952,0.0,30.81
YBR140C,chrII,IRA1,0,0,9279,0.0,0.3618924453066063,5.53,1.408970095538315,1.0,31.57
YBR141C,chrII,BMT2,0,0,1014,0.0,0.4043392504930966,2.49,0.2881984286328367,0.0,31.58
YBR141W-A,chrII,YBR141W-A,0,0,96,0.0,0.46875,0.155,,,31.19
YBR142W,chrII,MAK5,0,0,2322,0.0,0.3708010335917313,39.3,1.8252567146746363,1.0,30.43
YBR143C,chrII,SUP45,0,0,1314,0.0,0.3691019786910198,474.0,9.542570192509505,1.0,29.26
YBR144C,chrII,YBR144C,0,0,315,0.0,0.3936507936507936,1.06,0.160110238129354,0.0,32.35
YBR145W,chrII,ADH5,0,0,1056,0.0,0.4261363636363636,81.5,4.258932334240817,0.0,32.49
YBR146W,chrII,MRPS9,0,0,837,0.0,0.3882915173237753,14.0,5.763968572656723,0.0,31.01
YBR147W,chrII,RTC2,0,0,891,0.0,0.3714927048260381,0.694,0.6404409525174152,0.0,29.18
YBR148W,chrII,YSW1,1,1,1830,0.0005464480874316,0.3546448087431694,1.15,0.224154333381095,0.0,28.9
YBR149W,chrII,ARA1,0,0,1035,0.0,0.4144927536231884,278.0,11.111650526177172,0.0,33.7
YBR150C,chrII,TBS1,0,0,3285,0.0,0.3601217656012176,3.21,4.098822096111463,0.0,31.97
YBR151W,chrII,APD1,0,0,951,0.0,0.3995793901156677,65.6,6.884740239562219,0.0,33.69
YBR152W,chrII,SPP381,0,0,876,0.0,0.3938356164383562,8.7,0.1921322857552254,1.0,35.18
YBR153W,chrII,RIB7,0,0,735,0.0,0.4108843537414966,2.85,0.8005511906467704,1.0,35.36
YBR154C,chrII,RPB5,0,0,648,0.0,0.3734567901234568,158.0,5.123527620139317,1.0,33.95
YBR155W,chrII,CNS1,0,0,1158,0.0,0.38860103626943,58.8,0.6724630001432869,1.0,33.92
YBR156C,chrII,SLI15,1,1,2097,0.0004768717215069,0.3733905579399141,2.94,0.5123527620139329,0.0,34.35
YBR157C,chrII,ICS2,0,0,768,0.0,0.3880208333333333,3.64,1.6971685241711532,0.0,35.45
YBR158W,chrII,AMN1,0,0,1650,0.0,0.3806060606060606,3.61,6.372387477548292,1.0,36.46
YBR159W,chrII,IFA38,0,0,1044,0.0,0.3802681992337164,173.0,2.978050429205984,0.0,36.61
YBR160W,chrII,CDC28,0,0,897,0.0,0.411371237458194,85.4,1.665146476545282,1.0,36.93
YBR161W,chrII,CSH1,0,0,1131,0.0,0.3819628647214854,4.31,0.7685291430208995,0.0,37.02
YBR162C,chrII,TOS1,0,0,1368,0.0,0.4349415204678362,122.0,7.269004811072671,0.0,35.54
YBR162W-A,chrII,YSY6,0,0,198,0.0,0.404040404040404,3.89,22.895764052497608,0.0,36.16
YBR163W,chrII,EXO5,0,0,1758,0.0,0.3612059158134243,3.33,0.3842645715104506,0.0,35.64
YBR164C,chrII,ARL1,0,0,552,0.0,0.3840579710144927,90.5,5.475770144023915,0.0,35.91
YBR165W,chrII,UBS1,0,0,834,0.0,0.3764988009592326,0.521,0.1921322857552254,0.0,35.47
YBR166C,chrII,TYR1,0,0,1359,0.0,0.3730684326710817,27.5,1.79323466704876,0.0,33.66
YBR167C,chrII,POP7,0,0,423,0.0,0.3617021276595745,13.9,0.6404409525174152,1.0,33.57
YBR168W,chrII,PEX32,0,0,1242,0.0,0.3542673107890499,1.85,0.5763968572656736,1.0,33.79
YBR169C,chrII,SSE2,0,0,2082,0.0,0.4063400576368876,156.0,8.902129239992083,0.0,32.94
YBR170C,chrII,NPL4,0,0,1743,0.0,0.3993115318416523,37.4,2.081433095681596,0.0,31.2
YBR171W,chrII,SEC66,0,0,621,0.0,0.3607085346215781,63.6,4.803307143880619,0.0,29.85
YBR172C,chrII,SMY2,0,0,2223,0.0,0.4039586144849302,48.6,1.4730141907900571,0.0,29.2
YBR173C,chrII,UMP1,0,0,447,0.0,0.4429530201342282,9.33,3.1701827149612107,0.0,27.7
YBR174C,chrII,YBR174C,0,0,315,0.0,0.4222222222222222,0.434,,0.0,27.7
YBR175W,chrII,SWD3,0,0,948,0.0,0.4261603375527426,25.7,1.79323466704876,0.0,28.32
YBR176W,chrII,ECM31,0,0,939,0.0,0.3972310969116081,13.0,1.6331244289194151,0.0,27.87
YBR177C,chrII,EHT1,0,0,1356,0.0,0.4122418879056047,118.0,4.290954381866684,0.0,27.61
YBR178W,chrII,YBR178W,0,0,375,0.0,0.3706666666666666,0.5,0.1921322857552254,0.0,26.91
YBR179C,chrII,FZO1,0,0,2568,0.0,0.3683800623052959,11.4,1.665146476545282,0.0,25.82
YBR180W,chrII,DTR1,0,0,1719,0.0,0.3949970913321698,,0.0640440952517416,0.0,23.65
YBR181C,chrII,RPS6B,0,0,711,0.0,0.430379746835443,2312.0,,0.0,25.48
YBR182C,chrII,SMP1,0,0,1359,0.0,0.4157468727005151,1.38,0.2561763810069664,0.0,26.13
YBR182C-A,chrII,YBR182C-A,0,0,195,0.0,0.358974358974359,,0.1280881905034832,0.0,26.34
YBR183W,chrII,YPC1,0,0,951,0.0,0.4100946372239747,0.83,1.344926000286574,0.0,27.01
YBR184W,chrII,YBR184W,0,0,1572,0.0,0.3486005089058524,0.967,0.0640440952517416,0.0,27.11
YBR185C,chrII,MBA1,0,0,837,0.0,0.3751493428912784,9.52,3.20220476258707,0.0,26.77
YBR186W,chrII,PCH2,1,1,1695,0.0005899705014749,0.3769911504424779,0.424,0.0640440952517416,0.0,27.27
YBR187W,chrII,GDT1,0,0,843,0.0,0.4234875444839858,11.2,7.557203239705512,0.0,26.05
YBR188C,chrII,NTC20,0,0,423,0.0,0.4018912529550827,7.49,0.8966173335243822,0.0,26.36
YBR189W,chrII,RPS9B,0,0,588,0.0,0.4285714285714285,2390.0,52.00380534441432,0.0,26.53
YBR190W,chrII,YBR190W,0,0,312,0.0,0.4679487179487179,0.5,,1.0,25.18
YBR191W,chrII,RPL21A,0,0,483,0.0,0.4182194616977225,1437.0,60.71380229865101,0.0,25.46
YBR191W-A,chrII,YBR191W-A,0,0,75,0.0,0.2,,,,25.46
YBR192W,chrII,RIM2,0,0,1134,0.0,0.3880070546737213,14.6,0.8645952858985118,1.0,26.06
YBR193C,chrII,MED8,0,0,672,0.0,0.4211309523809524,15.4,3.426359095968184,1.0,24.01
YBR194W,chrII,AIM4,0,0,372,0.0,0.3951612903225806,5.93,1.0567275716537363,0.0,23.73
YBR195C,chrII,MSI1,0,0,1269,0.0,0.4160756501182033,16.5,0.7685291430208995,0.0,24.15
YBR196C,chrII,PGI1,0,0,1665,0.0,0.433033033033033,3110.0,61.32222120354262,1.0,21.75
YBR196C-A,chrII,YBR196C-A,0,0,150,0.0,0.32,0.375,0.4803307143880623,0.0,22.87
YBR196C-B,chrII,YBR196C-B,0,0,105,0.0,0.3904761904761905,1.44,0.2881984286328367,0.0,21.08
YBR197C,chrII,YBR197C,0,0,654,0.0,0.4709480122324159,9.55,1.0887496192796078,0.0,22.07
YBR198C,chrII,TAF5,0,0,2397,0.0,0.4055068836045056,78.5,2.113455143307468,1.0,21.93
YBR199W,chrII,KTR4,0,0,1395,0.0,0.3842293906810036,58.1,5.4437480963980285,0.0,22.18
YBR200W,chrII,BEM1,0,0,1656,0.0,0.3840579710144927,19.3,0.960661428776124,0.0,20.56
YBR200W-A,chrII,YBR200W-A,0,0,165,0.0,0.4121212121212121,0.554,0.0640440952517416,0.0,20.51
YBR201C-A,chrII,YBR201C-A,0,0,204,0.0,0.4166666666666667,,1.1207716669054786,,21.76
YBR201W,chrII,DER1,0,0,636,0.0,0.3820754716981132,0.995,1.2488598574089609,0.0,20.62
YBR202W,chrII,MCM7,1,1,2538,0.0003940110323089,0.4105594956658786,30.0,0.44830866676219,1.0,20.93
YBR203W,chrII,COS111,0,0,2775,0.0,0.3866666666666666,0.447,0.160110238129354,0.0,21.96
YBR204C,chrII,LDH1,0,0,1128,0.0,0.3900709219858156,4.9,2.657829952947268,0.0,22.87
YBR205W,chrII,KTR3,0,0,1215,0.0,0.4065843621399177,44.8,,0.0,22.85
YBR206W,chrII,YBR206W,0,0,324,0.0,0.4166666666666667,,,0.0,23.82
YBR207W,chrII,FTH1,0,0,1398,0.0,0.4091559370529327,15.3,4.803307143880619,0.0,24.94
YBR208C,chrII,"DUR1,2",0,0,5508,0.0,0.4081336238198983,32.9,1.2808819050348323,0.0,25.7
YBR209W,chrII,YBR209W,0,0,318,0.0,0.4213836477987421,0.412,0.0640440952517416,0.0,28.2
YBR210W,chrII,ERV15,0,0,429,0.0,0.358974358974359,5.6,1.6971685241711532,0.0,29.42
YBR211C,chrII,AME1,0,0,975,0.0,0.3671794871794872,7.01,1.4730141907900571,1.0,29.34
YBR212W,chrII,NGR1,0,0,2019,0.0,0.4180287270926201,21.8,4.00275595323386,0.0,31.69
YBR213W,chrII,MET8,0,0,825,0.0,0.4763636363636364,5.42,0.3842645715104506,0.0,32.38
YBR214W,chrII,SDS24,0,0,1584,0.0,0.4558080808080808,60.6,2.6898520005731483,0.0,33.3
YBR215W,chrII,HPC2,0,0,1878,0.0,0.3738019169329074,15.5,0.6404409525174152,0.0,34.64
YBR216C,chrII,YBP1,1,1,2025,0.0004938271604938,0.3580246913580246,15.5,0.960661428776124,0.0,34.9
YBR217W,chrII,ATG12,0,0,561,0.0,0.3636363636363636,0.728,1.408970095538315,0.0,35.59
YBR218C,chrII,PYC2,0,0,3543,0.0,0.4329664126446514,290.0,2.433675619566188,0.0,36.49
YBR219C,chrII,YBR219C,0,0,384,0.0,0.4140625,0.477,0.0640440952517416,0.0,37.57
YBR220C,chrII,YBR220C,0,0,1683,0.0,0.4301841948900772,1.15,,0.0,39.09
YBR221C,chrII,PDB1,0,0,1101,0.0,0.4314259763851044,402.0,10.50323162128563,0.0,37.81
YBR221W-A,chrII,YBR221W-A,0,0,105,0.0,0.4285714285714285,0.261,,0.0,38.76
