locus_tag,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,strand,protein_abundance,rna_level,essential,ori_distance
b0273,argF,0,0,1002,0.0,0.5888223552894212,-,48.5,7.490249863858646,0.0,0.4330074723395894
b0274,insB1,0,0,501,0.0,0.5548902195608783,-,0.068,3.040040424779267,0.0,0.43348014887802877
b0275,insA,0,0,273,0.0,0.5384615384615384,-,0.046,3.8558812046773214,0.0,0.4336128602488941
b0276,yagJ,0,0,825,0.0,0.4884848484848484,+,,4.122999447496875,0.0,0.43387526682310523
b0277,yagK,0,0,624,0.0,0.4503205128205128,-,,3.673576587509233,0.0,0.4342277275418321
b0278,yagL,0,0,696,0.0,0.375,-,1.59,2.3239519945891405,0.0,0.4346301704651706
b0279,yagM,0,0,852,0.0,0.3638497652582159,-,,1.2556178022924105,0.0,0.4349761679677839
b0280,yagN,0,0,438,0.0,0.4360730593607306,-,0.039,7.689859209107971,0.0,0.435401447588057
b0281,intF,0,0,1398,0.0,0.4434907010014306,-,0.898,5.875589911593413,0.0,0.43584827126204206
b0283,paoD,0,0,954,0.0,0.60062893081761,-,0.844,2.9439627741311334,0.0,0.43664626301153125
b0284,paoC,0,0,2196,0.0,0.5951730418943534,-,2.39,3.1445690306872307,0.0,0.4373300712763473
b0285,paoB,0,0,954,0.0,0.6079664570230608,-,0.113,2.6964389381658145,0.0,0.4380082780871983
b0286,paoA,0,0,687,0.0,0.5487627365356623,-,0.814,3.080396398493519,0.0,0.4383611696869994
b0287,yagU,0,0,612,0.0,0.4542483660130719,+,170.0,8.250448026014931,0.0,0.43882221243643427
b0288,ykgJ,0,0,327,0.0,0.5076452599388379,-,,4.158407573877416,0.0,0.43913201592881157
b0289,ecpE,0,0,708,0.0,0.5324858757062146,-,2.85,3.7194170570559,0.0,0.439490939863652
b0290,ecpD,0,0,1641,0.0,0.5167580743449116,-,4.86,2.904535061307659,0.0,0.43998429869365474
b0291,ecpC,0,0,2523,0.0,0.5533095521204915,-,14.0,1.9363125232626976,0.0,0.44087794604162484
b0292,ecpB,0,0,666,0.0,0.5495495495495496,-,1.57,1.7162578860827202,0.0,0.4415772660251135
b0293,ecpA,0,0,585,0.0,0.5316239316239316,-,0.322,4.349508547050497,0.0,0.4418724195609667
b0294,ecpR,0,0,588,0.0,0.3928571428571428,-,1.08,1.9340496617193232,0.0,0.44215852459426086
b0295,ykgL,0,0,225,0.0,0.4444444444444444,+,4.05,3.105215756012628,0.0,0.4426686877861589
b0296,ykgM,0,0,261,0.0,0.4597701149425287,-,285.0,4.70088088480996,0.0,0.44284965783733893
b0297,eaeH,0,0,872,0.0,0.4839449541284403,+,,0.3683680549724355,0.0,0.4437747595037284
b0298,insE1,0,0,297,0.0,0.5016835016835017,+,0.453,0.1541426979489012,0.0,0.4440539704398348
b0299,insF1,0,0,864,0.0,0.5520833333333334,+,,0.5690905395117887,0.0,0.44430388146289296
b0300,ykgA,0,0,684,0.0,0.4283625730994152,-,,3.516010814807916,0.0,0.4446516024898032
b0301,ykgB,0,0,591,0.0,0.4500846023688663,-,0.593,2.2109583148658576,0.0,0.4451665053735179
b0303,ykgI,0,0,234,0.0,0.358974358974359,-,0.599,2.037467869146346,,0.4453504915922176
b0304,ykgC,1,1,1323,0.000755857898715,0.4565381708238851,-,12.3,3.8155717481698894,0.0,0.4457335448672154
b0305,ykgD,0,0,852,0.0,0.5129107981220657,+,0.231,2.6534555101937825,0.0,0.44630058436091286
b0306,ykgE,0,0,717,0.0,0.5062761506276151,+,2.19,2.583599570241125,0.0,0.4468663312113877
b0307,ykgF,0,0,1425,0.0,0.5031578947368421,+,8.58,3.632024190389069,0.0,0.4473334062958619
b0308,ykgG,0,0,693,0.0,0.5223665223665224,+,10.9,3.607683076027022,0.0,0.447787554948109
b0310,ykgH,0,0,666,0.0,0.3708708708708709,-,1.5,1.23804092292992,0.0,0.44818611994177937
b0311,betA,1,1,1668,0.000599520383693,0.5713429256594724,-,1.1,4.468300688283518,0.0,0.4487815975863766
b0312,betB,0,0,1470,0.0,0.5836734693877551,-,16.4,5.390757578194174,0.0,0.4494645440890442
b0313,betI,0,0,585,0.0,0.5709401709401709,-,1.13,5.85318838375172,0.0,0.4499139530494746
b0314,betT,0,0,2031,0.0,0.5534219596258001,+,2.7,4.627850263395694,0.0,0.45053399091530344
b0315,yahA,0,0,1086,0.0,0.4594843462246777,+,1.27,4.623474817585593,0.0,0.45158361721214774
b0316,yahB,0,0,930,0.0,0.4946236559139785,-,0.079,3.901689902902593,0.0,0.45203690410224634
b0317,yahC,0,0,495,0.0,0.5313131313131313,-,,1.5312468075270589,0.0,0.45238419424808235
b0318,yahD,0,0,603,0.0,0.4560530679933665,+,0.175,2.9072829354077974,0.0,0.4527327770371411
b0319,yahE,0,0,861,0.0,0.4727061556329849,+,0.5,0.845892791072707,0.0,0.45306627898860147
b0320,yahF,0,0,1545,0.0,0.5559870550161812,+,2.05,1.324220876069235,0.0,0.45358118187231616
b0321,yahG,0,0,1416,0.0,0.5840395480225988,+,1.25,1.3949209189219527,0.0,0.4542201785054114
b0323,yahI,1,1,948,0.0010548523206751,0.5632911392405063,+,0.806,1.3349882294777604,0.0,0.454912173510638
b0324,yahJ,0,0,1380,0.0,0.5630434782608695,+,15.1,4.668339731557348,0.0,0.45541888965394217
b0325,yahK,0,0,1047,0.0,0.5339063992359121,+,1004.0,7.53372803471988,0.0,0.45610485232412945
b0326,yahL,0,0,813,0.0,0.3886838868388684,+,0.794,1.0400506625637285,0.0,0.45661113758635935
b0327,yahM,0,0,243,0.0,0.4691358024691358,+,,2.997069581546618,0.0,0.457017458439366
b0328,yahN,0,0,669,0.0,0.4947683109118087,-,,2.4165805291641576,0.0,0.45722212694962916
b0329,yahO,0,0,273,0.0,0.3919413919413919,+,2117.0,9.208648168964787,0.0,0.45748927321565686
b0330,prpR,0,0,1584,0.0,0.55239898989899,-,4.15,2.661799932383469,0.0,0.457932649841048
b0331,prpB,0,0,888,0.0,0.5630630630630631,+,98.8,1.0041284317093853,0.0,0.4585690611876978
b0333,prpC,0,0,1167,0.0,0.5578406169665809,+,76.1,1.0365232698767568,0.0,0.4592020254857538
b0334,prpD,0,0,1449,0.0,0.5707384403036577,+,129.0,0.7516558444100966,0.0,0.45978112964952994
b0335,prpE,0,0,1884,0.0,0.5843949044585988,+,0.186,1.6500374100873114,0.0,0.4605175054054031
b0336,codB,0,0,1257,0.0,0.5401750198886237,+,4.67,6.796792821076179,0.0,0.4613370412086042
b0337,codA,0,0,1281,0.0,0.5347384855581577,+,372.0,7.571199998348267,0.0,0.4618803822432186
b0338,cynR,0,0,897,0.0,0.5507246376811594,-,0.689,3.616668231260833,0.0,0.46249568041723077
b0339,cynT,0,0,657,0.0,0.5753424657534246,+,0.303,2.203993561790305,0.0,0.46287830281115433
b0340,cynS,0,0,468,0.0,0.5064102564102564,+,0.568,3.1223966805375096,0.0,0.4631351079314003
b0341,cynX,0,0,1152,0.0,0.5876736111111112,+,2.39,1.9696200407571127,0.0,0.46349920243913156
b0342,lacA,0,0,609,0.0,0.4302134646962233,-,20.6,2.4497711057691136,0.0,0.46392362029725626
b0343,lacY,0,0,1251,0.0,0.4644284572342126,-,28.3,1.375373914221052,0.0,0.464353639609346
b0344,lacZ,0,0,3072,0.0,0.5631510416666666,-,263.0,1.473767644577037,0.0,0.46530847206985787
b0345,lacI,0,0,1080,0.0,0.5638888888888889,-,215.0,5.399587171713041,0.0,0.4662568413142562
b0346,mhpR,0,0,831,0.0,0.5583634175691937,-,19.0,5.274482320198769,0.0,0.46670237234501855
b0347,mhpA,0,0,1662,0.0,0.5703971119133574,+,0.843,1.3971277348653537,0.0,0.46732284109192157
b0348,mhpB,0,0,942,0.0,0.578556263269639,+,,1.3141113089709575,0.0,0.4678855717748767
b0349,mhpC,0,0,864,0.0,0.5486111111111112,+,2.02,1.9200415996749824,0.0,0.4682832750063986
b0350,mhpD,0,0,807,0.0,0.5526641883519207,+,1.04,2.0266961963807324,0.0,0.46864823127627836
b0351,mhpF,0,0,948,0.0,0.5453586497890295,+,2.89,2.3333939253993967,0.0,0.4690261139783853
b0352,mhpE,0,0,1011,0.0,0.5667655786350149,+,14.9,2.385445450830753,0.0,0.4694475156689903
b0353,mhpT,0,0,1209,0.0,0.5748552522746071,+,,2.385129002455067,0.0,0.47017570468445286
b0354,yaiL,0,0,537,0.0,0.4841713221601489,+,63.6,5.858601845714353,0.0,0.4705966754939836
b0355,frmB,1,1,831,0.0012033694344163,0.4861612515042118,-,4.89,4.740553887148599,0.0,0.47098877727154037
b0356,frmA,0,0,1107,0.0,0.5374887082204155,-,152.0,6.66602083323568,0.0,0.4714476656156041
b0357,frmR,0,0,273,0.0,0.5347985347985348,-,129.0,6.420260479178851,0.0,0.4717609161565753
b0358,yaiO,0,0,771,0.0,0.5019455252918288,-,0.192,2.72967455369777,0.0,0.4720677034814329
b0360,insC1,0,0,363,0.0,0.5344352617079889,+,0.649,0.2008197692278766,0.0,0.4725321932794617
b0361,insD1,0,0,903,0.0,0.5514950166112956,+,2.86,0.6295778501959921,0.0,0.472787705756485
b0363,yaiP,0,0,1194,0.0,0.5008375209380235,-,0.798,1.8970256639860283,0.0,0.4733095027373875
b0364,yaiS,0,0,555,0.0,0.4342342342342342,-,0.152,0.8558288970483241,0.0,0.4737403838116257
b0365,tauA,0,0,960,0.0,0.5645833333333333,+,2.43,2.195675412902392,0.0,0.4743332761697775
b0366,tauB,0,0,765,0.0,0.5607843137254902,+,0.948,2.198376413615187,0.0,0.4747111588718844
b0367,tauC,1,1,825,0.0012121212121212,0.5733333333333334,+,0.436,1.9707902682772225,0.0,0.47505327844482953
b0368,tauD,0,0,849,0.0,0.5465253239104829,+,0.71,2.822804779965461,0.0,0.4754134950228927
b0369,hemB,0,0,972,0.0,0.5411522633744856,-,189.0,7.417744942836475,1.0,0.4758529937186157
b0372,insF1,0,0,864,0.0,0.5520833333333334,-,,4.697953519895294,0.0,0.47711633702828216
b0373,insE1,0,0,297,0.0,0.5016835016835017,-,0.453,5.771506523572228,0.0,0.4773658171702661
b0375,yaiV,0,0,621,0.0,0.3961352657004831,+,0.38,0.9618566320317148,0.0,0.47825601746964225
b0376,ampH,0,0,1155,0.0,0.5541125541125541,-,4.91,5.580710997221152,0.0,0.47863993250678855
b0377,sbmA,1,1,1218,0.0008210180623973,0.5147783251231527,+,0.751,4.534857416516664,0.0,0.47930392024218965
b0378,yaiW,1,1,1092,0.0009157509157509,0.5347985347985348,+,5.6,5.341028780444289,0.0,0.47980805109904834
b0379,yaiY,1,1,306,0.0032679738562091,0.5294117647058824,-,,2.873348099204684,0.0,0.4801355207154694
b0380,yaiZ,0,0,210,0.0,0.4952380952380952,+,1.3,5.012641141327691,0.0,0.48035957887407327
b0381,ddlA,0,0,1092,0.0,0.5119047619047619,-,155.0,6.45738183388411,0.0,0.48065128536133256
b0382,iraP,0,0,258,0.0,0.4689922480620155,+,495.0,7.884833025876019,0.0,0.48114248978596413
b0383,phoA,0,0,1413,0.0,0.535031847133758,+,46.4,4.558429334700295,0.0,0.4815466562335996
b0384,psiF,0,0,318,0.0,0.4779874213836478,+,73.0,6.075406831870138,0.0,0.4819719358538727
b0385,yaiC,0,0,1113,0.0,0.5372866127583109,+,0.046,2.283289382022926,0.0,0.48232482745367383
b0386,proC,0,0,807,0.0,0.5464684014869888,-,313.0,6.840245687907679,0.0,0.48274666002535305
b0387,yaiI,0,0,456,0.0,0.5679824561403509,+,228.0,5.864547092925134,0.0,0.4830715443553287
b0388,aroL,0,0,522,0.0,0.5229885057471264,+,81.6,7.755439747756433,0.0,0.4833619581993652
b0389,yaiA,0,0,189,0.0,0.4867724867724867,+,252.0,8.124782408348223,0.0,0.4835373267965802
b0390,aroM,0,0,675,0.0,0.4666666666666667,+,118.0,5.719314695564976,0.0,0.48383549649995305
b0391,yaiE,0,0,282,0.0,0.524822695035461,+,583.0,8.150996442234288,0.0,0.4840737737340068
b0392,ykiA,0,0,339,0.0,0.4749262536873156,+,,4.978786005725085,0.0,0.48427197902815633
b0393,rdgC,0,0,909,0.0,0.517051705170517,-,198.0,6.591793969209036,0.0,0.4846097897903591
b0394,mak,0,0,906,0.0,0.5584988962472406,+,148.0,5.418012501274257,0.0,0.48505575170219567
b0396,araJ,0,0,1182,0.0,0.5076142131979695,-,0.089,4.087764922991386,0.0,0.48561201916903723
b0397,sbcC,0,0,3144,0.0,0.5384860050890585,-,43.9,4.437339245851117,0.0,0.486599167710117
b0398,sbcD,0,0,1200,0.0,0.5333333333333333,-,0.521,4.5997580285066375,0.0,0.4875346105222882
b0399,phoB,0,0,687,0.0,0.5473071324599709,+,20.5,5.135148849054579,0.0,0.48802366054154855
b0400,phoR,0,0,1293,0.0,0.531322505800464,+,12.7,3.916060565482849,0.0,0.4884760856694987
b0401,brnQ,0,0,1317,0.0,0.5573272589217919,+,5.76,6.071195537794328,0.0,0.489214615830743
b0402,proY,0,0,1371,0.0,0.5302698760029175,+,0.787,5.15336019616205,0.0,0.48982732871830975
b0403,malZ,0,0,1812,0.0,0.5469094922737306,+,0.955,4.519748900127565,0.0,0.4905826632414494
b0404,acpH,0,0,579,0.0,0.533678756476684,-,1.92,4.898374105151416,0.0,0.4911005822926837
b0405,queA,0,0,1068,0.0,0.5430711610486891,+,16.7,5.687487993569547,0.0,0.49149656199990865
b0406,tgt,0,0,1125,0.0,0.5146666666666667,+,43.4,7.457516127141164,0.0,0.49199379875957955
b0407,yajC,0,0,330,0.0,0.5,+,1220.0,9.986901013666264,0.0,0.49231825220848097
b0408,secD,0,0,1845,0.0,0.532249322493225,+,140.0,8.006730814614725,1.0,0.49279954636840506
b0409,secF,0,0,969,0.0,0.5180598555211559,+,72.2,7.651715694435381,1.0,0.49341139749382334
b0410,yajD,0,0,345,0.0,0.472463768115942,+,379.0,6.999418192530175,0.0,0.49375093178032303
b0411,tsx,0,0,882,0.0,0.5056689342403629,-,200.0,8.355990764345474,0.0,0.49409262047219393
b0412,yajI,0,0,537,0.0,0.478584729981378,-,5.81,4.133852310653863,0.0,0.4945278103571746
b0413,nrdR,0,0,447,0.0,0.5167785234899329,+,122.0,7.416612041199515,0.0,0.49480572865005823
b0414,ribD,0,0,1101,0.0,0.5540417801998183,+,52.4,6.852510981444309,1.0,0.495141815887964
b0415,ribE,0,0,468,0.0,0.5235042735042735,+,1600.0,8.262629093623644,1.0,0.49551926770899674
b0416,nusB,0,0,417,0.0,0.539568345323741,+,340.0,8.703321078111808,1.0,0.49571919652744323
b0417,thiL,0,0,975,0.0,0.5456410256410257,+,53.1,5.871128468765802,1.0,0.4960535602410521
b0418,pgpA,0,0,516,0.0,0.5329457364341085,+,11.8,6.88278925354664,0.0,0.49636637990094906
b0419,yajO,0,0,972,0.0,0.5318930041152263,-,245.0,7.024671736707102,0.0,0.49671108476033965
b0420,dxs,0,0,1860,0.0,0.5435483870967742,-,59.7,6.622546652026392,1.0,0.4973996327169723
b0421,ispA,0,0,897,0.0,0.5440356744704571,-,67.7,7.129362189532963,1.0,0.49800502062627705
b0422,xseB,0,0,240,0.0,0.5583333333333333,-,271.0,7.583121159484398,0.0,0.49825105371966705
b0423,thiI,0,0,1446,0.0,0.5228215767634855,+,57.5,6.173447929465497,0.0,0.49870390972869144
b0424,yajL,0,0,588,0.0,0.5663265306122449,-,137.0,6.3725580533731225,0.0,0.49916624512134905
b0425,panE,0,0,909,0.0,0.5192519251925193,-,5.21,6.321555542971095,0.0,0.4994734633272809
b0426,yajQ,0,0,489,0.0,0.5030674846625767,+,1269.0,9.279309269484852,0.0,0.4998478989807939
b0427,yajR,0,0,1362,0.0,0.527165932452276,-,0.164,4.177441061128829,0.0,0.5003029093951895
b0428,cyoE,0,0,888,0.0,0.5394144144144144,-,0.991,8.689456238342071,0.0,0.5008527136459174
b0429,cyoD,0,0,327,0.0,0.5015290519877675,-,16.8,8.990090796102445,0.0,0.5011202907930193
b0430,cyoC,0,0,612,0.0,0.5375816993464052,-,9.44,9.04392908818635,0.0,0.5013236666600598
b0431,cyoB,0,0,1989,0.0,0.5299145299145299,-,113.0,9.278727706299607,0.0,0.5018803650079756
b0432,cyoA,0,0,945,0.0,0.5111111111111111,-,265.0,10.074754789861291,0.0,0.5025228086896648
b0433,ampG,0,0,1473,0.0,0.5376782077393075,-,0.431,5.076293616204226,0.0,0.5032428109647169
b0434,yajG,0,0,576,0.0,0.515625,-,423.0,8.005529990289833,0.0,0.503704284595226
b0435,bolA,0,0,315,0.0,0.4888888888888889,+,248.0,9.265695151408208,0.0,0.5040283071630531
b0436,tig,0,0,1296,0.0,0.5131172839506173,+,2728.0,10.179541184603078,0.0,0.5045246821605756
b0437,clpP,0,0,621,0.0,0.5120772946859904,+,932.0,9.438378665980576,0.0,0.5050443247361068
b0438,clpX,0,0,1272,0.0,0.5165094339622641,+,674.0,9.435360193233132,0.0,0.505507521890913
b0439,lon,0,0,2352,0.0,0.5233843537414966,+,442.0,8.063350077062916,0.0,0.5063701458015379
b0440,hupB,0,0,270,0.0,0.4962962962962963,+,8903.0,10.918311694609184,0.0,0.5070259467965285
b0441,ppiD,0,0,1869,0.0,0.5243445692883895,+,399.0,7.800521477574563,0.0,0.5075701495932914
b0442,ybaV,0,0,369,0.0,0.5528455284552846,+,0.024,3.891046185460525,0.0,0.5081182303197224
b0443,fadM,0,0,396,0.0,0.4646464646464646,+,147.0,4.170883552126634,0.0,0.5083246223542824
b0444,queC,0,0,693,0.0,0.5194805194805194,-,53.6,6.069131055958694,0.0,0.5085822892366769
b0445,ybaE,0,0,1698,0.0,0.5300353356890459,-,0.587,2.614504667664977,0.0,0.5091264920334398
b0446,cof,0,0,816,0.0,0.5159313725490197,+,,4.806264860905293,0.0,0.5097120594133295
b0447,ybaO,0,0,456,0.0,0.5219298245614035,+,3.54,4.929751260669543,0.0,0.510052886343052
b0448,mdlA,0,0,1770,0.0,0.5406779661016949,+,2.54,3.939591006971259,0.0,0.5105462451730548
b0449,mdlB,1,1,1779,0.0005621135469364,0.5632377740303541,+,1.43,3.6814846543958097,,0.5113084737933822
b0450,glnK,0,0,336,0.0,0.5119047619047619,+,227.0,3.693790568151853,0.0,0.5118431972065118
b0451,amtB,0,0,1284,0.0,0.5630841121495327,+,244.0,4.34283646880046,0.0,0.5122059990710204
b0452,tesB,0,0,858,0.0,0.5268065268065268,-,129.0,6.073924595083944,0.0,0.5126894476363157
b0453,ybaY,0,0,570,0.0,0.5421052631578948,+,651.0,8.227005402060987,0.0,0.5130918905596542
b0454,ybaZ,0,0,387,0.0,0.5452196382428941,-,1.18,5.74596278769172,0.0,0.5133120707885899
b0456,ybaA,0,0,351,0.0,0.4957264957264957,+,102.0,4.170847205549017,0.0,0.5136016228704781
b0457,ylaB,0,0,1548,0.0,0.4806201550387597,-,0.414,4.277480088597233,0.0,0.5140299186582709
b0458,ylaC,0,0,468,0.0,0.4743589743589743,-,42.8,6.665991059967545,0.0,0.5145357730394264
b0459,maa,0,0,549,0.0,0.4863387978142076,-,7.45,6.051391944095442,0.0,0.5148055045918996
b0460,hha,0,0,216,0.0,0.412037037037037,-,45.8,9.181418335729791,0.0,0.5150455053502503
b0461,tomB,0,0,372,0.0,0.4059139784946236,-,0.041,8.148519028890393,0.0,0.515184249056155
b0462,acrB,0,0,3147,0.0,0.5398792500794407,-,77.1,7.580389284960389,0.0,0.5161782916944226
b0463,acrA,0,0,1191,0.0,0.5398824517212426,-,480.0,7.88981502946598,0.0,0.5171236447713012
b0464,acrR,0,0,645,0.0,0.4558139534883721,+,1.24,4.953673141238024,0.0,0.5175812404721423
b0465,mscK,0,0,3360,0.0,0.5193452380952381,+,13.1,5.462168406841905,0.0,0.5185003098034924
b0466,ybaM,0,0,159,0.0,0.4842767295597484,-,0.22,4.975037990615308,0.0,0.5193504381629644
b0467,priC,0,0,525,0.0,0.5904761904761905,-,8.02,5.695153837754328,0.0,0.5195046935875417
b0468,ybaN,0,0,375,0.0,0.5226666666666666,+,7.04,6.155228471846557,0.0,0.519729613508294
b0469,apt,0,0,549,0.0,0.546448087431694,+,385.0,8.007126684255425,0.0,0.519995467131099
b0470,dnaX,0,0,1929,0.0,0.5769828926905132,+,14.1,6.60840974898732,1.0,0.5205857742028054
b0471,ybaB,0,0,327,0.0,0.5290519877675841,+,1241.0,8.999201795312409,0.0,0.5210955065136292
b0472,recR,0,0,603,0.0,0.5804311774461028,+,10.3,7.885584778259075,0.0,0.5212967279752985
b0473,htpG,0,0,1872,0.0,0.5288461538461539,+,741.0,7.780793321314993,0.0,0.5218784174255201
b0474,adk,0,0,642,0.0,0.5202492211838006,+,1951.0,9.3201403208437,1.0,0.5224988861724231
b0475,hemH,0,0,960,0.0,0.540625,+,6.7,5.205208280541232,1.0,0.5229465716085566
b0476,aes,1,1,957,0.0010449320794148,0.5214211076280042,-,3.15,2.56077813304606,0.0,0.5233589247966026
b0477,gsk,0,0,1302,0.0,0.5199692780337941,+,16.7,5.862952169179101,0.0,0.5239121760959244
b0478,ybaL,0,0,1674,0.0,0.5555555555555556,-,14.7,6.166592342936568,0.0,0.5246114960794132
b0479,fsr,0,0,1218,0.0,0.5246305418719212,-,3.81,4.249135155997189,0.0,0.5253379615705788
b0480,ushA,0,0,1650,0.0,0.5096969696969696,+,174.0,6.493582358737851,0.0,0.5260506388673688
b0481,ybaK,0,0,477,0.0,0.5115303983228512,-,119.0,6.473045674211935,0.0,0.5265254698111793
b0482,ybaP,0,0,792,0.0,0.5429292929292929,-,1.53,5.476557861596124,0.0,0.5268878407946136
b0483,ybaQ,0,0,339,0.0,0.4513274336283185,+,6.73,7.630324824571709,0.0,0.5271916119519516
b0484,copA,0,0,2502,0.0,0.583533173461231,-,132.0,8.096561895177368,0.0,0.5279409141400518
b0485,glsA,0,0,930,0.0,0.532258064516129,+,48.0,5.725880179838467,0.0,0.5287940586670435
b0486,ybaT,0,0,1290,0.0,0.5341085271317829,+,0.311,5.09677603174392,0.0,0.5292744910648192
b0487,cueR,0,0,405,0.0,0.5876543209876544,+,6.98,6.864977854153125,0.0,0.5296941692311272
b0488,ybbJ,0,0,456,0.0,0.5767543859649122,-,16.8,5.245555240886341,0.0,0.5298811716173466
b0489,qmcA,0,0,915,0.0,0.5289617486338798,-,50.9,5.971751400606214,0.0,0.5301758942721255
b0490,ybbL,1,1,675,0.0014814814814814,0.4562962962962963,+,11.0,5.096811987555711,0.0,0.5305822151251322
b0491,ybbM,0,0,777,0.0,0.462033462033462,+,5.44,4.620846253960562,0.0,0.5308902950932125
b0492,ybbN,0,0,852,0.0,0.5598591549295775,-,445.0,7.800414427697755,0.0,0.5312694704385421
b0493,ybbO,0,0,807,0.0,0.5439900867410161,-,38.1,6.17109531984996,0.0,0.5316538163567627
b0494,tesA,0,0,624,0.0,0.530448717948718,-,48.7,6.172659490971957,0.0,0.5319588801573233
b0495,ybbA,0,0,684,0.0,0.5672514619883041,+,9.42,5.058054600635877,0.0,0.532227749947648
b0496,ybbP,0,0,2412,0.0,0.5762852404643449,+,1.24,3.931926577674631,0.0,0.5328943229694945
b0497,rhsD,0,0,4278,0.0,0.6016830294530154,+,0.504,3.1236634652259303,0.0,0.5345221916679664
b0498,ybbC,1,1,366,0.0027322404371584,0.3087431693989071,+,0.334,3.5128532328202784,0.0,0.5355407945274656
b0499,ylbH,0,0,705,0.0,0.4482269503546099,+,,1.8940070924617476,0.0,0.5357734703075543
b0501,ybbD,0,0,488,0.0,0.3299180327868852,+,,1.6016328179605108,0.0,0.5360233813306124
b0502,ylbG,0,0,423,0.0,0.4869976359338061,-,,4.91748444571141,0.0,0.5364197919189116
b0503,selU,0,0,1092,0.0,0.5576923076923077,-,2.36,3.840177581295167,0.0,0.5367963819777959
b0504,allS,0,0,924,0.0,0.525974025974026,-,0.7,1.5225247906440356,0.0,0.5372613026568989
b0505,allA,0,0,480,0.0,0.5125,+,11.2,2.8138884586746418,0.0,0.5376637455802373
b0506,allR,0,0,813,0.0,0.5276752767527675,+,74.5,7.712585664947904,0.0,0.5379765652401344
b0507,gcl,0,0,1779,0.0,0.5300730747611018,+,1.21,2.1082725372901865,0.0,0.538574628171177
b0508,hyi,0,0,774,0.0,0.4483204134366925,+,6.82,1.4589521578880775,0.0,0.5391313265190928
b0509,glxR,1,1,876,0.0011415525114155,0.5079908675799086,+,35.0,1.6622137091278693,0.0,0.5395307532749116
b0511,ybbW,1,1,1452,0.0006887052341597,0.4710743801652892,+,,0.4843105127859758,,0.5401059795090196
b0512,allB,0,0,1359,0.0,0.5172921265636498,+,13.1,1.9410937684905936,0.0,0.5407380820449271
b0513,ybbY,1,1,1299,0.0007698229407236,0.5134719014626636,+,,1.875460649306372,0.0,0.5413361449759697
b0514,glxK,0,0,1143,0.0,0.5573053368328958,+,1.9,2.6547060809206235,0.0,0.5418725919133963
b0515,ylbA,0,0,783,0.0,0.4636015325670498,-,65.5,4.99270296676564,0.0,0.5423866330349626
b0516,allC,0,0,1233,0.0,0.5150040551500406,-,2.78,3.434094760833704,0.0,0.5428265626117598
b0517,allD,0,0,1047,0.0,0.5253104106972302,-,1.96,0.7887052100531903,0.0,0.543328108182173
b0518,fdrA,0,0,1665,0.0,0.5567567567567567,+,0.013,0.6163975518642595,0.0,0.5440498339815221
b0520,ylbF,0,0,813,0.0,0.5694956949569495,+,2.23,1.5336541431193804,0.0,0.5451356542886024
b0521,ybcF,0,0,891,0.0,0.5701459034792368,+,,1.7088795123990184,0.0,0.5455023340827792
b0522,purK,0,0,1065,0.0,0.5661971830985916,-,69.9,7.117395436280607,0.0,0.5460086193450091
b0523,purE,0,0,507,0.0,0.591715976331361,-,616.0,7.290596702004908,0.0,0.5463468609882861
b0524,lpxH,0,0,720,0.0,0.5472222222222223,-,5.9,5.973437709820416,1.0,0.5466631276967769
